# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=5][T/m^n] 
+2.3890000000000001e+02 -7.5240850932770093e-05 +2.7674314509721718e-03 -1.2320960109119838e-01 
+2.3900000000000000e+02 -7.5139020930809359e-05 +2.7611455263184363e-03 -1.2452683851179257e-01 
+2.3910000000000002e+02 -7.5037479871731890e-05 +2.7548764960314922e-03 -1.2561980529373598e-01 
+2.3920000000000002e+02 -7.4936222571571906e-05 +2.7485933505429451e-03 -1.2643105254965045e-01 
+2.3930000000000001e+02 -7.4835242436718376e-05 +2.7422580620587848e-03 -1.2689743817278937e-01 
+2.3940000000000001e+02 -7.4734532873552676e-05 +2.7358326026869005e-03 -1.2695581980484080e-01 
+2.3950000000000000e+02 -7.4634087288459871e-05 +2.7292789445808817e-03 -1.2654305520251125e-01 
+2.3960000000000002e+02 -7.4533899087821405e-05 +2.7225590598479793e-03 -1.2559600200365126e-01 
+2.3970000000000002e+02 -7.4433961678023900e-05 +2.7156349206645738e-03 -1.2405151802761660e-01 
+2.3980000000000001e+02 -7.4334268465449250e-05 +2.7084684991426442e-03 -1.2184646092213321e-01 
+2.3990000000000001e+02 -7.4234812856480430e-05 +2.7010217674122159e-03 -1.1891768838766574e-01 
+2.4000000000000000e+02 -7.4135588257505256e-05 +2.6932566976611803e-03 -1.1520205826812623e-01 
+2.4010000000000002e+02 -7.4036591426969607e-05 +2.6851589213156002e-03 -1.1068453745791169e-01 
+2.4020000000000002e+02 -7.3937832531594398e-05 +2.6768087072893184e-03 -1.0554253041537830e-01 
+2.4030000000000001e+02 -7.3839325090163132e-05 +2.6683099837921834e-03 -1.0000155079626476e-01 
+2.4040000000000001e+02 -7.3741082621458107e-05 +2.6597666790165665e-03 -9.4287112210770643e-02 
+2.4050000000000000e+02 -7.3643118644266896e-05 +2.6512827212233597e-03 -8.8624728446833653e-02 
+2.4060000000000002e+02 -7.3545446677369383e-05 +2.6429620385767334e-03 -8.3239913041706290e-02 
+2.4070000000000002e+02 -7.3448080239553831e-05 +2.6349085593436305e-03 -7.8358179797461500e-02 
+2.4080000000000001e+02 -7.3351032849602470e-05 +2.6272262117158045e-03 -7.4205042320514211e-02 
+2.4090000000000001e+02 -7.3254318026298832e-05 +2.6200189239037213e-03 -7.1006014270387788e-02 
+2.4100000000000000e+02 -7.3157949288428373e-05 +2.6133906241407609e-03 -6.8986609362512899e-02 
+2.4110000000000002e+02 -7.3061934032989161e-05 +2.6074064327258947e-03 -6.8295986876981712e-02 
+2.4120000000000002e+02 -7.2966255169818996e-05 +2.6019762380854175e-03 -6.8777888012353100e-02 
+2.4130000000000001e+02 -7.2870889486974986e-05 +2.5969711207939569e-03 -7.0199699739299501e-02 
+2.4140000000000001e+02 -7.2775813772510647e-05 +2.5922621613830655e-03 -7.2328808921959586e-02 
+2.4150000000000000e+02 -7.2681004814480944e-05 +2.5877204404031059e-03 -7.4932602474306331e-02 
+2.4160000000000002e+02 -7.2586439400938729e-05 +2.5832170383782329e-03 -7.7778467242012830e-02 
+2.4170000000000002e+02 -7.2492094319942247e-05 +2.5786230358938850e-03 -8.0633790219850093e-02 
+2.4180000000000001e+02 -7.2397946359539715e-05 +2.5738095134170478e-03 -8.3265958110501540e-02 
+2.4190000000000001e+02 -7.2303972307789690e-05 +2.5686475515444402e-03 -8.5442357946831207e-02 
+2.4200000000000000e+02 -7.2210148952744888e-05 +2.5630082307949082e-03 -8.6930376557419614e-02 
+2.4210000000000002e+02 -7.2116460011261530e-05 +2.5567989263491691e-03 -8.7555998623818770e-02 
+2.4220000000000002e+02 -7.2022916915395589e-05 +2.5500721918486871e-03 -8.7379599759660129e-02 
+2.4230000000000001e+02 -7.1929538026005538e-05 +2.5429168755853743e-03 -8.6520153403680952e-02 
+2.4240000000000001e+02 -7.1836341703955124e-05 +2.5354218259137284e-03 -8.5096633147923595e-02 
+2.4250000000000000e+02 -7.1743346310096357e-05 +2.5276758910416724e-03 -8.3228012216068764e-02 
+2.4260000000000002e+02 -7.1650570205290625e-05 +2.5197679192947926e-03 -8.1033264126718837e-02 
+2.4270000000000002e+02 -7.1558031750396537e-05 +2.5117867589683021e-03 -7.8631362331021235e-02 
+2.4280000000000001e+02 -7.1465749306273639e-05 +2.5038212583609774e-03 -7.6141280275546647e-02 
+2.4290000000000001e+02 -7.1373741233777898e-05 +2.4959602657324579e-03 -7.3681991316561987e-02 
+2.4300000000000000e+02 -7.1282025893770282e-05 +2.4882926294055932e-03 -7.1372468970979763e-02 
+2.4310000000000002e+02 -7.1190617525005619e-05 +2.4808884226387349e-03 -6.9308749429590144e-02 
+2.4320000000000002e+02 -7.1099513877829345e-05 +2.4737426186443841e-03 -6.7495120147272894e-02 
+2.4330000000000001e+02 -7.1008708580485596e-05 +2.4668314156350247e-03 -6.5912931421088353e-02 
+2.4340000000000001e+02 -7.0918195261213368e-05 +2.4601310117612378e-03 -6.4543533395214264e-02 
+2.4350000000000000e+02 -7.0827967548257000e-05 +2.4536176052335945e-03 -6.3368276355198566e-02 
+2.4360000000000002e+02 -7.0738019069861371e-05 +2.4472673942779496e-03 -6.2368510637567626e-02 
+2.4370000000000002e+02 -7.0648343454265860e-05 +2.4410565770456275e-03 -6.1525586383541900e-02 
+2.4380000000000001e+02 -7.0558934329712812e-05 +2.4349613517262712e-03 -6.0820853830929805e-02 
+2.4390000000000001e+02 -7.0469785324445413e-05 +2.4289579165209336e-03 -6.0235663248908423e-02 
+2.4400000000000000e+02 -7.0380890066707309e-05 +2.4230224696353969e-03 -5.9751364916530159e-02 
+2.4410000000000002e+02 -7.0292243376711929e-05 +2.4171362195033554e-03 -5.9354429419418493e-02 
+2.4420000000000002e+02 -7.0203844842571490e-05 +2.4113004157004111e-03 -5.9051809132268700e-02 
+2.4430000000000001e+02 -7.0115695244365105e-05 +2.4055213179918463e-03 -5.8855576632911570e-02 
+2.4440000000000001e+02 -7.0027795362175059e-05 +2.3998051861872007e-03 -5.8777804620216534e-02 
+2.4450000000000000e+02 -6.9940145976083663e-05 +2.3941582800914149e-03 -5.8830565772915115e-02 
+2.4460000000000002e+02 -6.9852747866172495e-05 +2.3885868594986973e-03 -5.9025932742313270e-02 
+2.4470000000000002e+02 -6.9765601812523406e-05 +2.3830971842125491e-03 -5.9375978209642168e-02 
+2.4480000000000001e+02 -6.9678708595218478e-05 +2.3776955140352150e-03 -5.9892774848510834e-02 
+2.4490000000000001e+02 -6.9592068994340643e-05 +2.3723881087843171e-03 -6.0588395376676790e-02 
+2.4500000000000000e+02 -6.9505683789971727e-05 +2.3671812282554244e-03 -6.1474912446273330e-02 
+2.4510000000000002e+02 -6.9419552937145215e-05 +2.3620756404665166e-03 -6.2550894567682383e-02 
+2.4520000000000002e+02 -6.9333673090714833e-05 +2.3570501464732592e-03 -6.3760894043153965e-02 
+2.4530000000000001e+02 -6.9248040080480749e-05 +2.3520780554740143e-03 -6.5035958810507999e-02 
+2.4540000000000001e+02 -6.9162649736248364e-05 +2.3471326767415569e-03 -6.6307137009629938e-02 
+2.4550000000000000e+02 -6.9077497887823041e-05 +2.3421873195420715e-03 -6.7505476755620117e-02 
+2.4560000000000002e+02 -6.8992580365009149e-05 +2.3372152931316276e-03 -6.8562026139937962e-02 
+2.4570000000000002e+02 -6.8907892997607537e-05 +2.3321899067252063e-03 -6.9407833155677015e-02 
+2.4580000000000001e+02 -6.8823431615424528e-05 +2.3270844695984444e-03 -6.9973945937670659e-02 
+2.4590000000000001e+02 -6.8739192048262527e-05 +2.3218722909865023e-03 -7.0191412529691619e-02 
+2.4600000000000000e+02 -6.8655170125926285e-05 +2.3165266801468232e-03 -6.9991281024061894e-02 
+2.4610000000000002e+02 -6.8571363680402543e-05 +2.3110332865653653e-03 -6.9332875503147484e-02 
+2.4620000000000002e+02 -6.8487778552408642e-05 +2.3054271206366058e-03 -6.8288623954269725e-02 
+2.4630000000000001e+02 -6.8404422584841676e-05 +2.2997555329533018e-03 -6.6959230277094064e-02 
+2.4640000000000001e+02 -6.8321303620605232e-05 +2.2940658741889101e-03 -6.5445398573967625e-02 
+2.4650000000000000e+02 -6.8238429502591675e-05 +2.2884054948743705e-03 -6.3847832584825667e-02 
+2.4660000000000002e+02 -6.8155808073707598e-05 +2.2828217457207668e-03 -6.2267236508163203e-02 
+2.4670000000000002e+02 -6.8073447176845802e-05 +2.2773619772637871e-03 -6.0804314093843646e-02 
+2.4680000000000001e+02 -6.7991354654910671e-05 +2.2720735401869385e-03 -5.9559769471217189e-02 
+2.4690000000000001e+02 -6.7909538350798500e-05 +2.2670037850748941e-03 -5.8634306521061205e-02 
+2.4700000000000000e+02 -6.7828006107407794e-05 +2.2622000625286392e-03 -5.8128629151701847e-02 
+2.4710000000000002e+02 -6.7746761687340843e-05 +2.2576909743572487e-03 -5.8113338343796908e-02 
+2.4720000000000002e+02 -6.7665792531986893e-05 +2.2534301267719136e-03 -5.8538622178736809e-02 
+2.4730000000000001e+02 -6.7585082002432931e-05 +2.2493523771007647e-03 -5.9324565559664054e-02 
+2.4740000000000001e+02 -6.7504613459771896e-05 +2.2453925827518365e-03 -6.0391253598757473e-02 
+2.4750000000000000e+02 -6.7424370265095640e-05 +2.2414856011177273e-03 -6.1658771367427215e-02 
+2.4760000000000002e+02 -6.7344335779493062e-05 +2.2375662895494364e-03 -6.3047203824599857e-02 
+2.4770000000000002e+02 -6.7264493364053223e-05 +2.2335695054059327e-03 -6.4476635958405484e-02 
+2.4780000000000001e+02 -6.7184826379867109e-05 +2.2294301060657479e-03 -6.5867152800330481e-02 
+2.4790000000000001e+02 -6.7105318188025179e-05 +2.2250829489040111e-03 -6.7138839376263498e-02 
+2.4800000000000000e+02 -6.7025952149617156e-05 +2.2204628912851051e-03 -6.8211780684632378e-02 
+2.4810000000000002e+02 -6.6946716631865712e-05 +2.2155225062271420e-03 -6.9020117173579767e-02 
+2.4820000000000002e+02 -6.6867620026513498e-05 +2.2102852291972365e-03 -6.9554210657758617e-02 
+2.4830000000000001e+02 -6.6788675731448699e-05 +2.2047922114702420e-03 -6.9818478788451960e-02 
+2.4840000000000001e+02 -6.6709897144543118e-05 +2.1990846041225671e-03 -6.9817338722666461e-02 
+2.4850000000000000e+02 -6.6631297663677011e-05 +2.1932035583315398e-03 -6.9555207867337043e-02 
+2.4860000000000002e+02 -6.6552890686727914e-05 +2.1871902252395639e-03 -6.9036503538390831e-02 
+2.4870000000000002e+02 -6.6474689611578685e-05 +2.1810857560595424e-03 -6.8265643237643239e-02 
+2.4880000000000001e+02 -6.6396707836102929e-05 +2.1749313018847947e-03 -6.7247044156919816e-02 
+2.4890000000000001e+02 -6.6318958758183926e-05 +2.1687680139329452e-03 -6.5985123807893675e-02 
+2.4900000000000000e+02 -6.6241455775698112e-05 +2.1626370433316137e-03 -6.4484299469595927e-02 
+2.4910000000000002e+02 -6.6164209555996957e-05 +2.1565749876005270e-03 -6.2762146091109902e-02 
+2.4920000000000002e+02 -6.6087219844324080e-05 +2.1506002297177148e-03 -6.0888869022085700e-02 
+2.4930000000000001e+02 -6.6010483655392930e-05 +2.1447265989762133e-03 -5.8947831071517007e-02 
+2.4940000000000001e+02 -6.5933998003916779e-05 +2.1389679246743014e-03 -5.7022395072390500e-02 
+2.4950000000000000e+02 -6.5857759904611407e-05 +2.1333380361392151e-03 -5.5195923927717827e-02 
+2.4960000000000002e+02 -6.5781766372189138e-05 +2.1278507626538430e-03 -5.3551780426301980e-02 
+2.4970000000000002e+02 -6.5706014421369532e-05 +2.1225199335924662e-03 -5.2173327590485742e-02 
+2.4980000000000001e+02 -6.5630501066861214e-05 +2.1173593781942169e-03 -5.1143928102115918e-02 
+2.4990000000000001e+02 -6.5555223323383066e-05 +2.1123829258207229e-03 -5.0546944944579723e-02 
+2.5000000000000000e+02 -6.5480178205648524e-05 +2.1076044057762142e-03 -5.0465740971811467e-02 
+2.5010000000000002e+02 -6.5405362876729656e-05 +2.1030300212192023e-03 -5.0952409931930079e-02 
+2.5020000000000002e+02 -6.5330775093139194e-05 +2.0986354708597871e-03 -5.1933969579025907e-02 
+2.5030000000000001e+02 -6.5256412759745925e-05 +2.0943888272366789e-03 -5.3306168503723911e-02 
+2.5040000000000001e+02 -6.5182273781421511e-05 +2.0902581629294640e-03 -5.4964755408604488e-02 
+2.5050000000000000e+02 -6.5108356063035001e-05 +2.0862115504808650e-03 -5.6805478897195630e-02 
+2.5060000000000002e+02 -6.5034657509456916e-05 +2.0822170624491066e-03 -5.8724087606893613e-02 
+2.5070000000000002e+02 -6.4961176025558608e-05 +2.0782427714150379e-03 -6.0616330251456796e-02 
+2.5080000000000001e+02 -6.4887909516208838e-05 +2.0742567499127127e-03 -6.2377955404751995e-02 
+2.5090000000000001e+02 -6.4814855886278944e-05 +2.0702270705190346e-03 -6.3904711764272357e-02 
+2.5100000000000000e+02 -6.4742013040638256e-05 +2.0661218057794165e-03 -6.5092347938650721e-02 
+2.5110000000000002e+02 -6.4669379268034608e-05 +2.0619170339828837e-03 -6.5863167138136891e-02 
+2.5120000000000002e+02 -6.4596954392717216e-05 +2.0576208562237551e-03 -6.6245690534830037e-02 
+2.5130000000000001e+02 -6.4524738622821320e-05 +2.0532493794360347e-03 -6.6294994149258740e-02 
+2.5140000000000001e+02 -6.4452732166469961e-05 +2.0488187103912597e-03 -6.6066153575323833e-02 
+2.5150000000000000e+02 -6.4380935231795209e-05 +2.0443449559824577e-03 -6.5614244728410834e-02 
+2.5160000000000002e+02 -6.4309348026928237e-05 +2.0398442230892739e-03 -6.4994343484403957e-02 
+2.5170000000000002e+02 -6.4237970759994906e-05 +2.0353326185247860e-03 -6.4261525553067370e-02 
+2.5180000000000001e+02 -6.4166803639123179e-05 +2.0308262491230129e-03 -6.3470866688401739e-02 
+2.5190000000000001e+02 -6.4095846872446331e-05 +2.0263412217931100e-03 -6.2677442847001330e-02 
+2.5200000000000000e+02 -6.4025100668090533e-05 +2.0218936433521939e-03 -6.1936329748065538e-02 
+2.5210000000000002e+02 -6.3954564902186407e-05 +2.0174947172318480e-03 -6.1288442191782082e-02 
+2.5220000000000002e+02 -6.3884238122870204e-05 +2.0131360331873504e-03 -6.0718050996966845e-02 
+2.5230000000000001e+02 -6.3814118546277581e-05 +2.0088042775213148e-03 -6.0195265886583672e-02 
+2.5240000000000001e+02 -6.3744204388545969e-05 +2.0044861365664641e-03 -5.9690196671576518e-02 
+2.5250000000000000e+02 -6.3674493865810362e-05 +2.0001682966173154e-03 -5.9172953055985938e-02 
+2.5260000000000002e+02 -6.3604985194205333e-05 +1.9958374439696487e-03 -5.8613644755030440e-02 
+2.5270000000000002e+02 -6.3535676589873097e-05 +1.9914802650113556e-03 -5.7982381714440596e-02 
+2.5280000000000001e+02 -6.3466566268945341e-05 +1.9870834459979640e-03 -5.7249273541281717e-02 
+2.5290000000000001e+02 -6.3397652447560242e-05 +1.9826336732702682e-03 -5.6384430065350613e-02 
+2.5300000000000000e+02 -6.3328933341851438e-05 +1.9781176331040077e-03 -5.5357960940941614e-02 
+2.5310000000000002e+02 -6.3260407832800802e-05 +1.9735289812469895e-03 -5.4156369535082190e-02 
+2.5320000000000002e+02 -6.3192077460761073e-05 +1.9688892509955413e-03 -5.2831733127366130e-02 
+2.5330000000000001e+02 -6.3123944430919915e-05 +1.9642269449493656e-03 -5.1452522279496746e-02 
+2.5340000000000001e+02 -6.3056010948471202e-05 +1.9595705657742563e-03 -5.0087207705285380e-02 
+2.5350000000000000e+02 -6.2988279218610812e-05 +1.9549486161747260e-03 -4.8804260236026201e-02 
+2.5360000000000002e+02 -6.2920751446530245e-05 +1.9503895987863472e-03 -4.7672150507865850e-02 
+2.5370000000000002e+02 -6.2853429837421058e-05 +1.9459220162571958e-03 -4.6759349206116324e-02 
+2.5380000000000001e+02 -6.2786316596478991e-05 +1.9415743712818863e-03 -4.6134327124858904e-02 
+2.5390000000000001e+02 -6.2719413928896158e-05 +1.9373751665106185e-03 -4.5865554947328441e-02 
+2.5400000000000000e+02 -6.2652724039864992e-05 +1.9333529045963283e-03 -4.6021503361987855e-02 
+2.5410000000000002e+02 -6.2586247990983651e-05 +1.9295249386551154e-03 -4.6643761939464130e-02 
+2.5420000000000002e+02 -6.2519982269463293e-05 +1.9258640235070993e-03 -4.7666395368343425e-02 
+2.5430000000000001e+02 -6.2453922218919455e-05 +1.9223317644214098e-03 -4.8996587186299796e-02 
+2.5440000000000001e+02 -6.2388063182968202e-05 +1.9188897666719306e-03 -5.0541520940953009e-02 
+2.5450000000000000e+02 -6.2322400505228731e-05 +1.9154996355688978e-03 -5.2208380268395825e-02 
+2.5460000000000002e+02 -6.2256929529314449e-05 +1.9121229763512527e-03 -5.3904348625187407e-02 
+2.5470000000000002e+02 -6.2191645598842874e-05 +1.9087213943110321e-03 -5.5536609604891499e-02 
+2.5480000000000001e+02 -6.2126544057428349e-05 +1.9052564946992782e-03 -5.7012346695875987e-02 
+2.5490000000000001e+02 -6.2061620248688714e-05 +1.9016898828107252e-03 -5.8238743496827138e-02 
+2.5500000000000000e+02 -6.1996869516240741e-05 +1.8979831639273405e-03 -5.9122983574252795e-02 
+2.5510000000000002e+02 -6.1932288666580496e-05 +1.8941093813590326e-03 -5.9598862266228361e-02 
+2.5520000000000002e+02 -6.1867880357740113e-05 +1.8900873307628363e-03 -5.9706622590586490e-02 
+2.5530000000000001e+02 -6.1803648710630411e-05 +1.8859472458143422e-03 -5.9513119310093961e-02 
+2.5540000000000001e+02 -6.1739597846162712e-05 +1.8817193601985190e-03 -5.9085207214133351e-02 
+2.5550000000000000e+02 -6.1675731885250384e-05 +1.8774339076232242e-03 -5.8489741147924164e-02 
+2.5560000000000002e+02 -6.1612054948804640e-05 +1.8731211217727355e-03 -5.7793575900408907e-02 
+2.5570000000000002e+02 -6.1548571157735976e-05 +1.8688112363166327e-03 -5.7063566216786495e-02 
+2.5580000000000001e+02 -6.1485284632960388e-05 +1.8645344849990311e-03 -5.6366567037579397e-02 
+2.5590000000000001e+02 -6.1422199495388466e-05 +1.8603211014954755e-03 -5.5769433128969356e-02 
+2.5600000000000000e+02 -6.1359319865927466e-05 +1.8562013194345496e-03 -5.5339019130959406e-02 
+2.5610000000000002e+02 -6.1296648815687460e-05 +1.8521980109049831e-03 -5.5124971908194202e-02 
+2.5619999999999999e+02 -6.1234185216542722e-05 +1.8483046012213685e-03 -5.5108105632339449e-02 
+2.5630000000000001e+02 -6.1171926890561930e-05 +1.8445071540449775e-03 -5.5252026400485682e-02 
+2.5640000000000003e+02 -6.1109871659816972e-05 +1.8407917330780759e-03 -5.5520340414919316e-02 
+2.5650000000000000e+02 -6.1048017346375356e-05 +1.8371444019704380e-03 -5.5876653748209812e-02 
+2.5660000000000002e+02 -6.0986361772303983e-05 +1.8335512243598158e-03 -5.6284572437790940e-02 
+2.5669999999999999e+02 -6.0924902759675663e-05 +1.8299982639599192e-03 -5.6707702713867561e-02 
+2.5680000000000001e+02 -6.0863638130557439e-05 +1.8264715844151492e-03 -5.7109650635278751e-02 
+2.5690000000000003e+02 -6.0802565707020045e-05 +1.8229572494149532e-03 -5.7454022375529934e-02 
+2.5700000000000000e+02 -6.0741683311131805e-05 +1.8194413226112693e-03 -5.7704424001680819e-02 
+2.5710000000000002e+02 -6.0680989036816938e-05 +1.8159122758107950e-03 -5.7832483651789959e-02 
+2.5719999999999999e+02 -6.0620482065411371e-05 +1.8123682132331342e-03 -5.7841917152294246e-02 
+2.5730000000000001e+02 -6.0560161850110364e-05 +1.8088096472857848e-03 -5.7744462469844639e-02 
+2.5740000000000003e+02 -6.0500027844106219e-05 +1.8052370903412086e-03 -5.7551857486861452e-02 
+2.5750000000000000e+02 -6.0440079500594060e-05 +1.8016510548068631e-03 -5.7275840173428259e-02 
+2.5760000000000002e+02 -6.0380316272763704e-05 +1.7980520530183534e-03 -5.6928148309392350e-02 
+2.5769999999999999e+02 -6.0320737613809291e-05 +1.7944405973723315e-03 -5.6520519840756296e-02 
+2.5780000000000001e+02 -6.0261342976924589e-05 +1.7908172002594708e-03 -5.6064692692504629e-02 
+2.5790000000000003e+02 -6.0202131815302702e-05 +1.7871823740603231e-03 -5.5572404765963347e-02 
+2.5800000000000000e+02 -6.0143103582134220e-05 +1.7835366311205754e-03 -5.5055393868070852e-02 
+2.5810000000000002e+02 -6.0084257658571971e-05 +1.7798787857178009e-03 -5.4517202048243590e-02 
+2.5819999999999999e+02 -6.0025593137596312e-05 +1.7762008595656037e-03 -5.3928587562347807e-02 
+2.5830000000000001e+02 -5.9967109040144823e-05 +1.7724931762324576e-03 -5.3252112694709773e-02 
+2.5840000000000003e+02 -5.9908804387154029e-05 +1.7687460592779713e-03 -5.2450339713619391e-02 
+2.5850000000000000e+02 -5.9850678199562588e-05 +1.7649498322919600e-03 -5.1485830968534249e-02 
+2.5860000000000002e+02 -5.9792729498309571e-05 +1.7610948188623594e-03 -5.0321148793949361e-02 
+2.5869999999999999e+02 -5.9734957304329409e-05 +1.7571713425238835e-03 -4.8918855397635297e-02 
+2.5880000000000001e+02 -5.9677360638562922e-05 +1.7531697268906041e-03 -4.7241513185731498e-02 
+2.5890000000000003e+02 -5.9619938521947183e-05 +1.7490802955282135e-03 -4.5251684440751137e-02 
+2.5900000000000000e+02 -5.9562689975419826e-05 +1.7448933720124267e-03 -4.2911931475678282e-02 
+2.5910000000000002e+02 -5.9505614597400588e-05 +1.7406074350059570e-03 -4.0211557951663993e-02 
+2.5919999999999999e+02 -5.9448714296247744e-05 +1.7362535836742577e-03 -3.7246833365209148e-02 
+2.5930000000000001e+02 -5.9391991557791110e-05 +1.7318710721373519e-03 -3.4140768225678561e-02 
+2.5940000000000003e+02 -5.9335448867869584e-05 +1.7274991546321694e-03 -3.1016373343819011e-02 
+2.5950000000000000e+02 -5.9279088712321099e-05 +1.7231770853848405e-03 -2.7996659506313918e-02 
+2.5960000000000002e+02 -5.9222913576981172e-05 +1.7189441185880055e-03 -2.5204637406321624e-02 
+2.5969999999999999e+02 -5.9166925947685628e-05 +1.7148395084395725e-03 -2.2763317757525655e-02 
+2.5980000000000001e+02 -5.9111128310270886e-05 +1.7109025091449149e-03 -2.0795711288712954e-02 
+2.5990000000000003e+02 -5.9055523150572358e-05 +1.7071723748952720e-03 -1.9424828692108910e-02 
+2.6000000000000000e+02 -5.9000112954428570e-05 +1.7036883599241862e-03 -1.8773680772897750e-02 
+2.6010000000000002e+02 -5.8944899223974657e-05 +1.7004777811559669e-03 -1.8928001352669217e-02 
+2.6019999999999999e+02 -5.8889879526556266e-05 +1.6975202065856452e-03 -1.9824417123341407e-02 
+2.6030000000000001e+02 -5.8835050445815055e-05 +1.6947832668969258e-03 -2.1362277795403103e-02 
+2.6040000000000003e+02 -5.8780408565395054e-05 +1.6922345927991003e-03 -2.3440933140302499e-02 
+2.6050000000000000e+02 -5.8725950468941919e-05 +1.6898418150269184e-03 -2.5959733000727361e-02 
+2.6060000000000002e+02 -5.8671672740095911e-05 +1.6875725642406646e-03 -2.8818027020697322e-02 
+2.6069999999999999e+02 -5.8617571962504585e-05 +1.6853944711986025e-03 -3.1915165102539327e-02 
+2.6080000000000001e+02 -5.8563644719809510e-05 +1.6832751665817737e-03 -3.5150496948169463e-02 
+2.6090000000000003e+02 -5.8509887595654302e-05 +1.6811822810940955e-03 -3.8423372315305536e-02 
+2.6100000000000000e+02 -5.8456297173683513e-05 +1.6790834454548948e-03 -4.1633141005901833e-02 
+2.6110000000000002e+02 -5.8402870646123204e-05 +1.6769504755772507e-03 -4.4693718247958147e-02 
+2.6119999999999999e+02 -5.8349607639509300e-05 +1.6747719279389505e-03 -4.7577280441146091e-02 
+2.6130000000000001e+02 -5.8296508388958629e-05 +1.6725405442094545e-03 -5.0270569413383176e-02 
+2.6140000000000003e+02 -5.8243573129592428e-05 +1.6702490661093543e-03 -5.2760327117938294e-02 
+2.6150000000000000e+02 -5.8190802096527574e-05 +1.6678902353067617e-03 -5.5033295378398586e-02 
+2.6160000000000002e+02 -5.8138195524881772e-05 +1.6654567934812402e-03 -5.7076216046287272e-02 
+2.6169999999999999e+02 -5.8085753649774692e-05 +1.6629414823318865e-03 -5.8875831019951697e-02 
+2.6180000000000001e+02 -5.8033476706323319e-05 +1.6603370435314968e-03 -6.0418882136269308e-02 
+2.6190000000000003e+02 -5.7981364929646187e-05 +1.6576362187630863e-03 -6.1692111248963705e-02 
+2.6200000000000000e+02 -5.7929418554863803e-05 +1.6548317497444382e-03 -6.2682260312958468e-02 
+2.6210000000000002e+02 -5.7877637948904974e-05 +1.6519201186453356e-03 -6.3382704757036362e-02 
+2.6219999999999999e+02 -5.7826024005958102e-05 +1.6489127697820358e-03 -6.3813354784425666e-02 
+2.6230000000000001e+02 -5.7774577752026308e-05 +1.6458248880179805e-03 -6.4000754332211057e-02 
+2.6240000000000003e+02 -5.7723300213109949e-05 +1.6426716581750375e-03 -6.3971447225064065e-02 
+2.6250000000000000e+02 -5.7672192415209240e-05 +1.6394682650743841e-03 -6.3751977287216127e-02 
+2.6260000000000002e+02 -5.7621255384328528e-05 +1.6362298935909520e-03 -6.3368888480255389e-02 
+2.6269999999999999e+02 -5.7570490146469438e-05 +1.6329717285647216e-03 -6.2848724678229939e-02 
+2.6280000000000001e+02 -5.7519897727628708e-05 +1.6297089547731998e-03 -6.2218029591567463e-02 
+2.6290000000000003e+02 -5.7469479153812888e-05 +1.6264567571175267e-03 -6.1503347250155951e-02 
+2.6300000000000000e+02 -5.7419235451021365e-05 +1.6232303204088171e-03 -6.0731221451188554e-02 
+2.6310000000000002e+02 -5.7369167284898803e-05 +1.6200418161313806e-03 -5.9925610590257569e-02 
+2.6319999999999999e+02 -5.7319273879650680e-05 +1.6168913621970793e-03 -5.9100130765138870e-02 
+2.6330000000000001e+02 -5.7269554099139215e-05 +1.6137760633395187e-03 -5.8265813052039941e-02 
+2.6340000000000003e+02 -5.7220006807205466e-05 +1.6106930240188130e-03 -5.7433687823450735e-02 
+2.6350000000000000e+02 -5.7170630867704136e-05 +1.6076393488737468e-03 -5.6614785916370758e-02 
+2.6360000000000002e+02 -5.7121425144490180e-05 +1.6046121425385797e-03 -5.5820138144317022e-02 
+2.6369999999999999e+02 -5.7072388501415532e-05 +1.6016085096164688e-03 -5.5060775252805935e-02 
+2.6380000000000001e+02 -5.7023519802328885e-05 +1.5986255546683278e-03 -5.4347727874553477e-02 
+2.6390000000000003e+02 -5.6974817911083040e-05 +1.5956603823014633e-03 -5.3692026757734108e-02 
+2.6400000000000000e+02 -5.6926281691529854e-05 +1.5927100971203805e-03 -5.3104702652194587e-02 
+2.6410000000000002e+02 -5.6877909936787138e-05 +1.5897695111156864e-03 -5.2585789403461473e-02 
+2.6419999999999999e+02 -5.6829701157033110e-05 +1.5868242658315516e-03 -5.2091333328095138e-02 
+2.6430000000000001e+02 -5.6781653791713222e-05 +1.5838577102236552e-03 -5.1566383912972726e-02 
+2.6440000000000003e+02 -5.6733766280272098e-05 +1.5808531932289844e-03 -5.0955990588377569e-02 
+2.6450000000000000e+02 -5.6686037062151795e-05 +1.5777940637621709e-03 -5.0205202739388312e-02 
+2.6460000000000002e+02 -5.6638464576797465e-05 +1.5746636707728826e-03 -4.9259069835314258e-02 
+2.6469999999999999e+02 -5.6591047263651564e-05 +1.5714453631731796e-03 -4.8062641245831393e-02 
+2.6480000000000001e+02 -5.6543783562162119e-05 +1.5681224899523427e-03 -4.6560966544564750e-02 
+2.6490000000000003e+02 -5.6496671911767343e-05 +1.5646783999706450e-03 -4.4699094971948648e-02 
+2.6500000000000000e+02 -5.6449710751917188e-05 +1.5610964422408868e-03 -4.2422076161264879e-02 
